Date;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet;Nombre de circulations prévues;Nombre de trains annulés;Commentaire annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ;Retard moyen de tous les trains au départ;Commentaire retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée;Retard moyen de tous les trains à l'arrivée;Commentaire retards à l'arrivée;Nombre trains en retard > 15min;Retard moyen trains en retard > 15 (si liaison concurrencée par vol);Nombre trains en retard > 30min;Nombre trains en retard > 60min;Prct retard pour causes externes;Prct retard pour cause infrastructure;Prct retard pour cause gestion trafic;Prct retard pour cause matériel roulant;Prct retard pour cause gestion en gare et réutilisation de matériel;Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2018-11;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;168;215;2;;13;5.0;0.3051643192488263;;38;19.98245614035088;5.775821596244128;;24;5.775821596244134;7;0;6.666666666666665;16.666666666666664;39.99999999999999;20.0;6.666666666666665;9.999999999999998
2018-11;National;PARIS MONTPARNASSE;POITIERS;95;447;3;;47;8.04078014184397;0.3826951951951952;;73;15.064383561643837;4.414264264264263;;22;4.414264264264267;6;2;18.867924528301888;20.75471698113208;30.18867924528302;20.75471698113208;5.660377358490567;3.7735849056603774
2018-11;National;PARIS MONTPARNASSE;QUIMPER;222;256;0;;22;6.959090909090907;0.0621744791666666;;20;38.65;4.84375;;20;4.84375;9;3;26.31578947368421;31.57894736842105;15.789473684210526;21.052631578947366;0.0;5.263157894736842
2018-11;National;NANCY;PARIS EST;93;292;1;;66;7.959848484848485;1.863917525773196;;29;20.09655172413793;1.950057273768612;;14;1.9500572737686128;7;0;14.285714285714285;28.57142857142857;32.142857142857146;21.428571428571427;3.571428571428571;0.0
2018-11;National;NANTES;STRASBOURG;306;40;0;;14;2.155952380952381;0.7029166666666666;;7;35.36190476190476;7.182916666666666;;7;7.182916666666666;2;1;14.285714285714288;28.571428571428577;28.571428571428577;0.0;14.285714285714288;14.285714285714288
2018-11;National;PARIS NORD;ARRAS;49;289;1;;47;10.056382978723404;1.4019097222222214;;33;16.51464646464646;2.201909722222223;;14;2.2019097222222235;6;0;9.67741935483871;9.67741935483871;38.70967741935484;35.483870967741936;6.451612903225808;0.0
2018-11;National;ARRAS;PARIS NORD;50;325;3;;141;4.865248226950355;2.282039337474119;;81;11.80802469135802;3.485507246376814;La journée du vendredi 16 a été concernée par l ’évènement phare du mois avec une régularité composite tombée à 70.9%. en effet le rail cassé de Joncherolles a concerné 36 trains Voyages. et en totalité 148 Tgv pour 1533 minutes. Le jeudi 08. de nombreuses défaillances « Matériel » se sont produites avec la panne du  Thalys 9368 à Izel et  du 7100 à Beugnâtre. soit une vingtaine de Tgv concernés en totalité.;16;3.485507246376815;4;0;9.090909090909092;27.27272727272728;45.45454545454546;12.12121212121212;3.0303030303030303;3.0303030303030303
2018-11;National;MARSEILLE ST CHARLES;LILLE;300;182;3;;45;8.532962962962964;2.0767225325884544;;44;39.40492424242424;12.3526070763501;"le « Matériel » présente le taux le plus important (exemple : avec la panne du 6122 au Creusot). une irrégularité partagée entre le Produit train avec les mises à quai tardives et les incidents techniques.
La cause « extérieur infra » est très conséquente avec les heurts d’animaux précités. avec les accidents de personnes de Montanay le mardi 06 ou de Villiers le Bel le 30. aussi les personnes dans les voies à Paris le mardi 20 suite alerte radio. en cause pour ce dernier incident une erreur d’aiguillage avec une rame vide Ter envoyée à tort en gare souterraine (problème d’indexation d’itinéraires) .
 En troisième position. il s’agit des dérangements . avec le cas du rail cassé de Joncherolles. voire le rail cassé près de Douai.";44;12.352607076350088;18;8;27.27272727272727;18.181818181818183;45.45454545454545;9.090909090909092;0.0;0.0
2018-11;National;RENNES;PARIS VAUGIRARD;112;30;0;;5;9.766666666666666;1.6849999999999996;;4;28.887500000000003;4.68111111111111;;4;4.681111111111111;2;0;50.0;25.0;25.0;0.0;0.0;0.0
2018-11;National;TOURCOING;BORDEAUX ST JEAN;284;30;0;;1;2.0;0.0666666666666666;;6;24.75833333333333;7.718888888888887;;6;7.718888888888888;2;0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;0.0;0.0
2018-11;National;LYON PART DIEU;MARNE LA VALLEE;108;272;3;;234;11.330199430199434;9.941016109045847;;79;30.03881856540084;9.912515489467165;;52;9.912515489467165;22;7;18.987341772151904;16.45569620253165;54.430379746835456;5.063291139240508;2.5316455696202538;2.5316455696202538
2018-11;National;MARNE LA VALLEE;LYON PART DIEU;109;311;5;;196;7.476275510204091;4.882952069716782;;52;30.92435897435897;6.368736383442264;;39;6.368736383442271;14;6;29.411764705882355;13.725490196078432;19.607843137254903;29.411764705882355;5.882352941176471;1.96078431372549
2018-11;National;PARIS LYON;ANNECY;225;193;2;;30;11.103333333333332;1.414048865619547;;29;35.03448275862069;7.819109947643979;;29;7.819109947643979;12;3;17.24137931034483;17.24137931034483;34.48275862068966;27.58620689655173;3.448275862068966;0.0
2018-11;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128;194;3;;25;17.402666666666665;1.8922338568935435;;16;46.63437499999999;5.546422338568939;;15;5.546422338568941;11;2;40.0;13.333333333333334;6.666666666666667;26.666666666666668;13.333333333333334;0.0
2018-11;National;GRENOBLE;PARIS LYON;184;235;0;;31;5.774193548387097;0.7617021276595745;;36;49.34351851851851;8.468723404255318;;36;8.468723404255323;22;11;25.0;27.77777777777778;16.666666666666664;19.444444444444446;11.111111111111112;0.0
2018-11;National;PARIS LYON;MARSEILLE ST CHARLES;198;465;4;;77;17.917532467532467;2.5971800433839487;;63;38.39999999999999;7.249638467100508;;63;7.249638467100506;26;12;26.984126984126988;14.285714285714288;14.285714285714288;42.85714285714287;1.5873015873015877;0.0
2018-11;National;NICE VILLE;PARIS LYON;345;184;3;;49;11.82925170068027;3.129097605893186;;39;70.61880341880344;16.20791896869245;;39;16.207918968692464;31;17;46.15384615384615;20.51282051282051;12.82051282051282;15.384615384615383;2.564102564102564;2.564102564102564
2018-11;National;TOULON;PARIS LYON;238;264;3;;76;16.55197368421052;4.888697318007661;;51;61.51666666666667;13.15236270753512;;51;13.152362707535124;35;19;41.17647058823529;23.529411764705884;11.764705882352942;11.764705882352942;5.882352941176471;5.882352941176471
2018-11;National;LYON PART DIEU;MONTPELLIER;119;286;7;;201;8.233333333333334;6.092891278375147;;119;25.41204481792715;13.119115890083632;;75;13.119115890083645;21;9;21.62162162162162;38.73873873873873;25.225225225225223;8.108108108108109;2.702702702702702;3.603603603603604
2018-11;International;FRANCFORT;PARIS EST;218;171;6;;69;5.896135265700483;2.6944444444444446;;21;38.5452380952381;7.259595959595962;;18;7.259595959595964;7;2;28.57142857142857;14.285714285714285;38.095238095238095;19.047619047619047;0.0;0.0
2018-11;International;ITALIE;PARIS LYON;446;92;1;;74;6.162162162162162;5.076923076923077;;33;34.75656565656564;14.423443223443224;;33;14.423443223443224;15;5;33.333333333333336;18.181818181818183;39.39393939393939;6.0606060606060606;0.0;3.0303030303030303
2018-12;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;94;419;2;;189;6.013932980599642;2.863589128697038;;84;17.90238095238096;4.680055955235819;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
- le 5 : un accident de personne vers Ancenis (22 TGV pour 1227 minutes perdues). 
 - le 6 : la panne d'un TER vers Morannes (9 TGV impactés pour 237 minutes perdues) et un dérangement d'installation vers Connerré nécessitant une limitation de vitesse (17 TGV impactés pour 193 minutes perdues). 
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 19 : un accident de personne à Varades (18 TGV impactés pour 885 minutes perdues). 
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues).
- le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";32;4.680055955235811;11;4;23.809523809523814;30.15873015873016;26.984126984126988;14.285714285714285;3.174603174603176;1.5873015873015877
2018-12;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;257;183;0;;17;7.535294117647059;0.2579234972677595;;16;41.72604166666667;5.289708561020034;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
 - le 7 : un dérangement d'installation à l'entrée de Paris-Montparnasse (43 TGV impactés pour  655 minutes perdues). 
- le 15 : une collision avec un véhicule vers Agen ( 4 TGV impactés pour 79 minutes perdues). 
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 22 : un dérangement de passage à niveau entre Montauaban et Agen (3 TGV impactés pour 79 minutes perdues).
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues). 
- le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";16;5.289708561020039;8;4;37.5;18.75;12.5;31.25;0.0;0.0
2018-12;National;NANCY;PARIS EST;95;305;1;;76;8.250877192982456;2.073355263157895;;34;33.92254901960786;2.892214912280702;;22;2.8922149122807026;11;6;15.151515151515149;30.303030303030297;15.151515151515149;33.33333333333333;3.03030303030303;3.03030303030303
2018-12;National;STRASBOURG;NANTES;292;43;0;;8;3.5;0.5751937984496122;;5;69.73666666666666;9.595348837209304;"05/12 : 5488→  Non-respect marche tracée (17’) 
07/12 : 5488→ Absence tension en ligne à CGV (201’) + 5487→ Traversées de voies à Antony (93’)
23/12 : 5488→ Signal d’alarme (29‘) 
24/12 : 5487→ Moutons sur les voies à Noyen (24‘)";5;9.595348837209302;2;2;40.0;0.0;40.0;20.0;0.0;0.0
2018-12;National;DOUAI;PARIS NORD;77;197;4;;33;9.176767676767678;1.7369602763385152;;49;14.587755102040816;4.4830742659758185;"Première cause d'irrégularité. les Autres transporteurs . en exemple sur le secteur: le 03/12arrachement de 9 pédales de PN entre Somain et Valenciennes par FRET 457171: 5 tgv concernés. Aussi le 14/12 :Défaillance FRET entre Hazebrouck et Béthune. 4 PN en RO -8 Tgv concernés
Défaillance FRET entre Valenciennes et Douai: 8 Tgv concernés
Avec l'évènelent phare du mois pour la panne Eurostar 9023 à TGV HP 50 TGV concernés (détournements LC=";11;4.48307426597582;4;2;11.363636363636363;2.2727272727272725;54.54545454545454;15.909090909090908;13.636363636363637;2.2727272727272725
2018-12;National;LILLE;PARIS NORD;63;548;7;;189;8.652557319223986;2.98693776956254;;104;18.31602564102564;3.7991065927295096;;31;3.799106592729508;15;7;8.16326530612245;5.1020408163265305;44.89795918367348;21.42857142857144;15.306122448979597;5.1020408163265305
2018-12;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144;16;0;;3;36.11666666666667;6.606250000000001;;3;42.355555555555554;8.247916666666667;;2;8.247916666666667;2;1;0.0;0.0;33.33333333333333;66.66666666666666;0.0;0.0
2018-12;National;PARIS VAUGIRARD;NANTES;141;15;0;;3;54.33333333333332;10.475555555555554;;6;49.22777777777778;21.028888888888883;;5;21.02888888888889;4;1;16.666666666666664;16.666666666666664;33.33333333333333;33.33333333333333;0.0;0.0
2018-12;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;265;3;;50;6.138;0.9644402035623408;;36;28.82407407407408;4.822010178117044;;36;4.822010178117044;10;2;26.47058823529412;8.823529411764705;44.11764705882353;11.76470588235294;8.823529411764705;0.0
2018-12;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;79;203;1;;20;11.384999999999998;0.7853135313531353;;13;17.612820512820516;1.4321782178217817;;4;1.432178217821782;1;1;9.090909090909092;0.0;27.27272727272727;45.45454545454545;18.181818181818183;0.0
2018-12;National;PARIS LYON;LYON PART DIEU;119;577;1;;54;10.1287037037037;0.5557870370370372;;42;20.755158730158737;1.3050636574074064;;21;1.3050636574074117;7;2;42.85714285714286;2.380952380952381;21.42857142857143;28.571428571428577;4.761904761904762;0.0
2018-12;National;PARIS LYON;MARSEILLE ST CHARLES;200;510;5;;82;11.47540650406504;1.5051155115511543;;47;34.350354609929084;2.2911221122112218;;47;2.291122112211221;19;7;40.42553191489361;19.148936170212767;10.638297872340424;23.40425531914893;6.382978723404255;0.0
2018-12;National;PARIS LYON;NICE VILLE;354;193;5;;38;14.832456140350876;2.632003546099291;;28;39.25059523809525;7.44867021276596;;28;7.448670212765959;15;5;46.42857142857144;7.142857142857144;25.0;10.714285714285715;3.571428571428572;7.142857142857144
2018-12;National;PARIS LYON;PERPIGNAN;307;160;2;;30;13.344444444444443;2.131751054852319;;35;34.429523809523815;10.07710970464135;;35;10.07710970464135;13;5;61.76470588235294;8.823529411764707;14.705882352941178;11.764705882352942;0.0;2.9411764705882355
2018-12;National;PERPIGNAN;PARIS LYON;303;161;1;;41;8.360569105691056;2.246666666666667;;18;39.23981481481482;4.584583333333331;;18;4.584583333333333;12;3;50.000000000000014;5.555555555555556;27.77777777777778;5.555555555555556;5.555555555555556;5.555555555555556
2018-12;National;PARIS LYON;TOULON;245;251;8;;49;12.81904761904762;2.235871056241427;;36;37.47407407407406;6.088340192043899;;36;6.088340192043892;18;4;41.66666666666667;5.555555555555556;25.000000000000007;19.444444444444446;2.777777777777778;5.555555555555556
2018-12;International;FRANCFORT;PARIS EST;225;40;0;;17;3.262745098039216;1.6333333333333333;;14;48.57142857142857;18.72041666666667;;14;18.72041666666667;7;3;14.285714285714288;35.714285714285715;35.714285714285715;14.285714285714288;0.0;0.0
2018-12;International;PARIS LYON;ZURICH;237;144;0;;31;13.94301075268817;2.720717592592593;;32;38.70052083333333;10.185300925925928;;32;10.185300925925882;14;4;13.79310344827586;6.896551724137931;34.48275862068966;44.82758620689655;0.0;0.0
2018-12;International;MADRID;MARSEILLE ST CHARLES;471;31;0;;13;4.0;1.2903225806451613;;6;26.54444444444444;7.056451612903228;;6;7.056451612903226;1;0;20.0;20.0;20.0;40.0;0.0;0.0
2018-12;International;PARIS LYON;BARCELONA;378;62;0;;12;14.081944444444444;2.293010752688173;;13;32.38461538461539;9.725806451612904;;13;9.725806451612904;5;2;58.333333333333336;0.0;16.666666666666664;25.0;0.0;0.0
2018-12;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;145;764;7;;97;12.98075601374571;1.3442316160281809;;72;28.751620370370365;2.282760898282695;;55;2.2827608982826963;20;5;23.61111111111111;22.222222222222225;26.38888888888889;25.0;0.0;2.777777777777778
2018-12;National;BREST;PARIS MONTPARNASSE;226;268;1;;9;10.333333333333334;0.348314606741573;;21;35.46666666666666;6.318851435705369;;21;6.318851435705372;5;3;25.0;25.0;25.0;25.0;0.0;0.0
2018-12;National;NANTES;PARIS MONTPARNASSE;131;531;2;;195;5.960512820512819;2.089382482671708;;76;26.768421052631584;5.440044108380586;;44;5.440044108380587;18;8;25.67567567567568;25.67567567567568;31.08108108108108;13.513513513513512;2.702702702702702;1.351351351351351
2018-12;National;PARIS MONTPARNASSE;QUIMPER;221;257;1;;41;12.491463414634149;1.6102864583333347;;21;44.333333333333336;5.19140625;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
-le 2 : un dérangement sur un  passage à niveau à Bruz (4 TGV impactés pour 112 minutes perdues). 
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
- le 6 : un dérangement d'installation vers Connerré nécessitant une limitation de vitesse (17 TGV impactés pour 193 minutes perdues). 
- le 14 : un incident caténaire à Vannes (9 TGV impactés pour 199 minutes perdues).
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues).
- le 27 : un heurt d'animal entre Redon et Rennes (3 TGV impactés pour 230 minutes perdues). 
-le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";21;5.19140625;12;5;33.33333333333333;33.33333333333333;4.761904761904762;23.809523809523807;0.0;4.761904761904762
2018-12;National;ST MALO;PARIS MONTPARNASSE;169;77;0;;9;2.4444444444444446;0.30995670995671;;8;28.804166666666667;5.229220779220777;;6;5.229220779220762;2;1;16.666666666666664;49.99999999999999;16.666666666666664;0.0;0.0;16.666666666666664
2018-12;National;PARIS MONTPARNASSE;VANNES;151;261;1;;42;12.36111111111111;1.6076923076923095;;43;27.72093023255814;6.069230769230769;;22;6.069230769230769;12;5;25.58139534883721;32.55813953488372;6.976744186046512;23.25581395348837;0.0;11.627906976744184
2018-12;National;PARIS EST;NANCY;95;293;1;;51;19.222875816993465;3.2244292237442944;;23;36.13115942028986;5.388926940639271;;23;5.388926940639272;19;5;18.18181818181818;27.27272727272727;13.636363636363637;40.90909090909091;0.0;0.0
2018-12;National;PARIS NORD;DOUAI;67;201;5;;34;13.058333333333332;2.0292517006802715;;36;26.9199074074074;4.244387755102039;;15;4.2443877551020375;10;4;21.21212121212121;27.272727272727263;21.21212121212121;18.18181818181818;6.06060606060606;6.06060606060606
2018-12;National;PARIS NORD;DUNKERQUE;115;246;3;;47;13.195390070921984;2.351577503429355;;40;32.025;6.02880658436214;;32;6.02880658436214;16;4;11.111111111111112;36.11111111111112;8.333333333333334;36.11111111111112;5.555555555555556;2.777777777777778
2018-12;National;LILLE;LYON PART DIEU;191;240;4;;104;8.80400641025641;3.9333333333333336;;45;29.842592592592577;6.982627118644068;;35;6.982627118644071;14;3;23.25581395348837;0.0;30.232558139534888;23.25581395348837;9.30232558139535;13.953488372093029
2018-12;National;RENNES;PARIS VAUGIRARD;111;8;0;;3;19.961111111111112;7.508333333333333;;1;65.4;9.445833333333336;;1;9.445833333333333;1;1;0.0;0.0;0.0;100.0;0.0;0.0
2018-12;National;PARIS LYON;ANNECY;224;172;1;;26;9.855128205128208;1.1868421052631577;;16;33.84375;5.871345029239766;;16;5.871345029239766;7;2;25.0;12.5;31.25;31.25;0.0;0.0
2018-12;National;PARIS LYON;AVIGNON TGV;160;453;3;;71;12.445070422535212;1.619296296296296;;61;27.74535519125684;4.286518518518518;;38;4.2865185185185215;18;6;26.666666666666668;1.6666666666666667;26.666666666666668;35.0;8.333333333333332;1.6666666666666667
2018-12;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;183;256;2;;44;16.923863636363638;2.634317585301836;;34;34.98382352941176;6.116929133858271;;28;6.116929133858265;13;4;20.588235294117645;5.88235294117647;26.47058823529412;41.17647058823529;5.88235294117647;0.0
2018-12;National;DIJON VILLE;PARIS LYON;98;437;6;;249;9.843908969210172;5.794354215003865;;37;45.88198198198198;4.081013147718485;;25;4.08101314771848;14;9;46.875;15.625;21.875;6.25;9.375;0.0
2018-12;National;LYON PART DIEU;PARIS LYON;120;613;4;;349;5.087631327602671;3.020799124247397;;56;25.44880952380953;2.825095785440614;;33;2.825095785440614;9;4;29.09090909090909;5.454545454545453;36.36363636363635;16.36363636363636;9.090909090909088;3.636363636363636
2018-12;National;NIMES;PARIS LYON;176;308;3;;166;8.605722891566261;4.768032786885243;;58;26.853160919540223;4.760109289617481;;42;4.7601092896174855;19;4;36.206896551724135;13.79310344827586;25.86206896551724;13.79310344827586;5.172413793103448;5.172413793103448
2018-12;International;PARIS EST;FRANCFORT;222;45;0;;11;27.23636363636364;6.55;;10;49.025000000000006;14.53407407407408;;10;14.534074074074075;7;2;0.0;66.66666666666667;16.666666666666668;16.666666666666668;0.0;0.0
2018-12;International;PARIS EST;STUTTGART;176;148;1;;22;15.577272727272726;2.299546485260772;;31;42.552688172043005;12.11281179138322;;31;12.112811791383216;19;6;37.5;4.166666666666666;16.666666666666664;29.166666666666668;12.5;0.0
2018-12;International;PARIS LYON;GENEVE;190;199;2;;42;14.97063492063492;2.964720812182741;;28;46.74404761904763;8.591201353637903;;28;8.5912013536379;14;6;29.629629629629623;11.11111111111111;14.814814814814811;44.44444444444444;0.0;0.0
2018-12;International;LAUSANNE;PARIS LYON;225;140;5;;97;6.347422680412372;4.688148148148149;;14;84.30119047619048;9.4637037037037;;14;9.463703703703704;8;5;59.99999999999999;9.999999999999998;20.0;9.999999999999998;0.0;0.0
2018-12;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;92;412;0;;61;7.556010928961748;0.7952669902912628;;68;20.16617647058824;4.385922330097087;;31;4.385922330097086;7;3;26.923076923076923;17.307692307692307;40.38461538461539;9.615384615384617;5.769230769230769;0.0
2018-12;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;142;839;9;;198;10.127693602693608;2.2421084337349413;;104;27.81394230769232;4.95785140562249;;74;4.957851405622487;27;8;33.6734693877551;23.46938775510204;23.46938775510204;13.265306122448978;1.020408163265306;5.10204081632653
2018-12;National;PARIS MONTPARNASSE;BREST;222;267;0;;38;11.844298245614038;1.307990012484395;;19;35.05263157894737;4.1722846441947565;;19;4.1722846441947565;9;2;15.789473684210527;47.36842105263158;10.526315789473683;15.789473684210527;0.0;10.526315789473683
2018-12;National;PARIS MONTPARNASSE;LAVAL;83;235;2;;39;8.505128205128202;1.1045064377682412;;49;16.438775510204085;4.239842632331902;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
- le 2 : un dérangement sur un passage à niveau à Bruz (4 TGV impactés pour 112 minutes perdues). 
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
 - le 6 : la panne d'un TER vers Morannes (9 TGV impactés pour 237 minutes perdues) et un dérangement d'installation vers Connerré nécessitant une limitation de vitesse (17 TGV impactés pour 193 minutes perdues). 
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues).
- le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";13;4.239842632331903;6;2;20.0;23.333333333333336;26.66666666666667;13.333333333333336;10.0;6.666666666666668
2018-12;National;LAVAL;PARIS MONTPARNASSE;87;221;2;;113;5.67227138643068;2.9851598173516;;21;17.682539682539684;4.734931506849315;;17;4.734931506849311;4;1;30.76923076923077;38.46153846153847;7.6923076923076925;15.384615384615383;0.0;7.6923076923076925
2018-12;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;61;393;1;;44;12.301136363636362;1.0091836734693873;;82;16.042479674796745;4.165433673469386;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
 - le 7 : un dérangement d'installation à l'entrée de Paris-Montparnasse (43 TGV impactés pour  655 minutes perdues). 
- le 15 : une fuite de matières dangereuses sur un train de marchandises au nord d'Angoulême - 8 TGV impactés pour 129' perdues.
- le 18 : un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues). 
- le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";22;4.165433673469387;10;3;18.91891891891892;32.432432432432435;13.513513513513514;32.432432432432435;0.0;2.702702702702703
2018-12;National;TOURS;PARIS MONTPARNASSE;75;178;0;;15;3.788888888888889;0.3553370786516853;;38;13.63640350877193;3.558333333333333;"Ce mois-ci. l'OD a été touchée par les incidents suivants :
- le 4 : un dérangement d'installation sur la ligne à grande vitesse Atlantique (22 TGV impactés pour 466 minutes perdues). 
 - le 7 : un dérangement d'installation à l'entrée de Paris-Montparnasse (43 TGV impactés pour  655 minutes perdues). 
- le 15 : une fuite de matières dangereuses sur un tarin de marchandises au nord d'Angoulême (8 TGV impactés pour 129' perdues).
- le 18 :un incident caténaire à l'entrée de Paris-Montparnasse (79 TGV impactés pour 1034 minutes perdues).
- le 25 : un heurt de sanglier sur la ligne à grande vitesse Atlantique (29 TGV impactés pour 2082 minutes perdues). 
- le 31 : une panne d'un TGV sur la ligne à grande vitesse Atlantique ( 7 TGV impactés pour 87 minutes perdues).";9;3.5583333333333327;4;1;4.761904761904762;38.095238095238095;38.095238095238095;14.285714285714285;0.0;4.761904761904762
2018-12;National;METZ;PARIS EST;85;294;3;;146;8.638470319634706;4.402691867124858;;79;25.35232067510548;7.410252004581905;"01/12 : 2865→ Personne dans les voies entre UCK et HGD (13’) + 2861→ Non ouverture de signal Metz ville (21’)
03/12 : 2865→ Retard autre réseau (9’) + 2860→Attente ASCT à MZ (6‘)
04/12 : 2891→ Collision animal (17‘) + 2853→ Retard autre réseau (7‘)
05/12 : 2881→ Retard sur autre réseau (8‘)
07/12 : 2891→ Franchissement signal fermé à CGV (185‘) + Retard autre réseau→ 2877 (9’). 2853 (8’) et 2881 (7’) + Incident caténaire à CGV →2672 (45’). 2877 (45’). 2676 (121’) et 2881 (74’) +2855 → Dérangement installation signalisation à Vaires (8’)
08/12 : Retard sur un autre réseau → 2869 (7’) et 2861 (32’) + Pb caténaire→ 2676 (7‘)
09/12 : 2893 →Difficulté d’accroche à MZ (6‘)
10/12 : Retard sur un autre réseau → 2873 (10’). 2871 (8’). 2883 (13’) et 2853 (12’) 
11/12 : Retard sur un autre réseau → 2865 (8’). 2855 (8’). 2883 (6’) et 2853 (8’) + Dérangement installations de signalisation → 2855 (8’)
12/12 : Retard sur un autre réseau → 2883 (31’). 2873 (6’) et 2855 (13’) 
13/12 : Retard sur un autre réseau → 2883 (7‘) et 2853 (6‘) + 2855 → Difficulté accroche à MZ (6’) 
14/12 : Retard sur un autre réseau → 2873 (11‘). 2865 (12‘) et 2871 (12‘) + Accident de personne à Pagny → 2883 (23’). 2873 (53’) et 2680 (80’)
16/12 : Retard sur un autre réseau → 2871 (18’). 2865 (24’) + Attente correspondance →2861 (12’) + LTV intempéries → 2865 (18’)
17/12 : 2873→ ERTMS (16’) + Retard autre réseau→ 2871 (7‘). 2865 (6‘)
18/12 : Décontrôle aiguille à Livry - Louvercy → 2855 (28’). 2853 (42’). 2650 (34’) + Retard autre réseau→ 2871 (8‘) et 2865 (8‘) 
20/12 : Retard sur un autre réseau → 2853 (8’) et 2873 (30’) 
21/12 : 2680→ Descente tardive TEE (18‘) + Retard sur un autre réseau → 2883 (23‘) + 2873 (16‘)
22/12 : Retard sur un autre réseau → 2865 (8‘)
23/12 : 2662 → Signal d’alarme (10’) + Retard sur un autre réseau → 2871 (7‘)
25/12 : 2865 → Retard sur un autre réseau (9’)
26/12 : 2882→ Attente remise d'ordre à MZV (14’)
27/12 : 2865 → Retard sur un autre réseau (13’)
28/12 : Retard sur un autre réseau→ 2883 (11’) et 2853 (10’) + 2865 → Signal d’alarme à THL (8’) + 2853→ Compo rame inversée (6’) 
30/12 : 2893→ Pb de fermeture des portes (8‘)
31/12 : 2877→ Attente matériel roulant (31’)";32;7.410252004581899;17;8;17.56756756756757;12.16216216216216;35.13513513513514;28.37837837837838;2.702702702702702;4.0540540540540535
2018-12;National;REIMS;PARIS EST;46;207;1;;35;12.55809523809524;2.2120550161812305;;29;20.77183908045977;2.6046116504854373;;9;2.604611650485438;3;2;7.692307692307692;34.61538461538461;26.923076923076923;23.07692307692308;0.0;7.692307692307692
2018-12;National;PARIS NORD;ARRAS;49;285;6;;46;12.480434782608697;1.8644563918757469;;47;21.242198581560288;3.904360812425333;;21;3.904360812425333;8;3;19.148936170212767;23.40425531914894;29.787234042553195;21.27659574468085;2.127659574468085;4.255319148936171
